GEO_ID,FIPS,Census_Tract_Name,Total population
1400000U,6037910601,9106.01,6495
1400000U,6037910602,9106.02,4670
1400000U,6037910605,9106.05,5113
1400000U,6037910606,9106.06,3239
1400000U,6037910607,9106.07,4225
1400000U,6037910608,9106.08,4023
1400000U,6037910706,9107.06,6824
1400000U,6037910707,9107.07,5192
1400000U,6037910709,9107.09,1712
1400000U,6037910712,9107.12,3251
1400000U,6037910713,9107.13,7157
1400000U,6037910714,9107.14,4052
1400000U,6037910715,9107.15,7006
1400000U,6037910716,9107.16,6277
1400000U,6037910717,9107.17,2277
1400000U,6037910718,9107.18,5536
1400000U,6037910719,9107.19,4546
1400000U,6037910720,9107.2,5320
1400000U,6037910721,9107.21,3823
1400000U,6037910804,9108.04,3060
1400000U,6037910807,9108.07,5954
1400000U,6037910808,9108.08,3918
1400000U,6037910809,9108.09,2297
1400000U,6037910810,9108.1,2849
1400000U,6037910814,9108.14,3108
1400000U,6037910815,9108.15,5152
1400000U,6037911001,9110.01,3546
1400000U,6037911100,9111,7331
1400000U,6037920013,9200.13,7870
1400000U,6037920015,9200.15,6383
1400000U,6037920016,9200.16,5004
1400000U,6037920017,9200.17,4261
1400000U,6037920018,9200.18,2058
1400000U,6037920020,9200.2,5993
1400000U,6037920028,9200.28,8740
1400000U,6037920029,9200.29,3741
1400000U,6037920030,9200.3,5754
1400000U,6037920031,9200.31,6117
1400000U,6037920034,9200.34,4318
1400000U,6037920035,9200.35,8980
1400000U,6037920038,9200.38,3098
1400000U,6037920039,9200.39,1615
1400000U,6037920040,9200.4,3270
1400000U,6037920041,9200.41,3072
1400000U,6037920042,9200.42,6840
1400000U,6037920043,9200.43,8603
1400000U,6037920044,9200.44,2626
1400000U,6037920045,9200.45,4441
1400000U,6037920046,9200.46,3605
1400000U,6037920047,9200.47,7009
1400000U,6037920048,9200.48,5502
1400000U,6037920049,9200.49,6133
1400000U,6037920050,9200.5,1024
1400000U,6037920102,9201.02,4734
1400000U,6037920104,9201.04,2897
1400000U,6037920106,9201.06,3576
1400000U,6037920109,9201.09,4646
1400000U,6037920110,9201.1,2891
1400000U,6037920111,9201.11,3065
1400000U,6037920112,9201.12,3927
1400000U,6037920114,9201.14,5358
1400000U,6037920115,9201.15,4048
1400000U,6037920116,9201.16,4949
1400000U,6037920118,9201.18,6248
1400000U,6037920119,9201.19,1813
1400000U,6037920120,9201.2,4045
1400000U,6037920121,9201.21,10967
1400000U,6037920200,9202,4186
1400000U,6037920303,9203.03,1564
1400000U,6037920312,9203.12,6398
1400000U,6037920313,9203.13,5021
1400000U,6037920314,9203.14,3158
1400000U,6037920322,9203.22,2597
1400000U,6037920326,9203.26,7191
1400000U,6037920328,9203.28,1967
1400000U,6037920329,9203.29,6169
1400000U,6037920330,9203.3,3454
1400000U,6037920331,9203.31,3564
1400000U,6037920332,9203.32,2062
1400000U,6037920334,9203.34,5943
1400000U,6037920338,9203.38,5749
1400000U,6037920339,9203.39,8917
1400000U,6037920340,9203.4,2830
1400000U,6037920341,9203.41,3004
1400000U,6037920342,9203.42,3131
1400000U,6037920343,9203.43,4087
1400000U,6037930400,9304,1309
1400000U,6037980001,9800.01,0
1400000U,6037980002,9800.02,0
1400000U,6037980003,9800.03,0
1400000U,6037980004,9800.04,0
1400000U,6037980005,9800.05,0
1400000U,6037980006,9800.06,0
1400000U,6037980007,9800.07,0
1400000U,6037980008,9800.08,73
1400000U,6037980009,9800.09,5
1400000U,6037980010,9800.1,143
1400000U,6037980011,9800.11,101
1400000U,6037980012,9800.12,20
1400000U,6037980013,9800.13,0
1400000U,6037980014,9800.14,40
1400000U,6037980015,9800.15,1111
1400000U,6037980016,9800.16,371
1400000U,6037980017,9800.17,1362
1400000U,6037980018,9800.18,0
1400000U,6037980019,9800.19,75
1400000U,6037980020,9800.2,0
1400000U,6037980021,9800.21,16
1400000U,6037980022,9800.22,0
1400000U,6037980023,9800.23,47
1400000U,6037980024,9800.24,205
1400000U,6037980025,9800.25,442
1400000U,6037980026,9800.26,15
1400000U,6037980028,9800.28,0
1400000U,6037980030,9800.3,0
1400000U,6037980031,9800.31,970
1400000U,6037980033,9800.33,14
1400000U,6037980034,9800.34,0
1400000U,6037980035,9800.35,642
1400000U,6037980036,9800.36,606
1400000U,6037980037,9800.37,0
1400000U,6037980038,9800.38,0
1400000U,6037980039,9800.39,0
1400000U,6037990100,9901,0
1400000U,6037990200,9902,0
1400000U,6037990300,9903,0
